1,Q0,CACM-1657,1,0.4462287535585785,vector_space_model
1,Q0,CACM-2319,2,0.4333080244808719,vector_space_model
1,Q0,CACM-2379,3,0.4288961517475161,vector_space_model
1,Q0,CACM-1938,4,0.41527100606571754,vector_space_model
1,Q0,CACM-1591,5,0.4090530700072243,vector_space_model
1,Q0,CACM-1033,6,0.40316907787259904,vector_space_model
1,Q0,CACM-2629,7,0.39785137534743886,vector_space_model
1,Q0,CACM-1749,8,0.39038936378952466,vector_space_model
1,Q0,CACM-2371,9,0.3887012878970778,vector_space_model
1,Q0,CACM-1523,10,0.386037686956008,vector_space_model
1,Q0,CACM-2542,11,0.36435099451468483,vector_space_model
1,Q0,CACM-2948,12,0.3445571438154489,vector_space_model
1,Q0,CACM-1719,13,0.34374521628837085,vector_space_model
1,Q0,CACM-1519,14,0.3429357132663917,vector_space_model
1,Q0,CACM-1544,15,0.3410020461749142,vector_space_model
1,Q0,CACM-1393,16,0.33626626098465634,vector_space_model
1,Q0,CACM-2560,17,0.33217498718696586,vector_space_model
1,Q0,CACM-1827,18,0.3248369239988669,vector_space_model
1,Q0,CACM-2984,19,0.32166662421508685,vector_space_model
1,Q0,CACM-1605,20,0.31769325293392153,vector_space_model
1,Q0,CACM-1173,21,0.31532183575811035,vector_space_model
1,Q0,CACM-3012,22,0.31014652813417,vector_space_model
1,Q0,CACM-1304,23,0.30978743213645016,vector_space_model
1,Q0,CACM-1571,24,0.3071001678640823,vector_space_model
1,Q0,CACM-2357,25,0.30093821484717276,vector_space_model
1,Q0,CACM-2188,26,0.298103654139528,vector_space_model
1,Q0,CACM-1680,27,0.294698630776848,vector_space_model
1,Q0,CACM-1264,28,0.29291420806524454,vector_space_model
1,Q0,CACM-2380,29,0.2922928934325611,vector_space_model
1,Q0,CACM-2218,30,0.28965224515975935,vector_space_model
1,Q0,CACM-3087,31,0.28631021608779716,vector_space_model
1,Q0,CACM-1844,32,0.28586613516002,vector_space_model
1,Q0,CACM-1885,33,0.2826183979566889,vector_space_model
1,Q0,CACM-1626,34,0.27967330379094646,vector_space_model
1,Q0,CACM-0202,35,0.2776760370298384,vector_space_model
1,Q0,CACM-2740,36,0.2722681689070885,vector_space_model
1,Q0,CACM-1752,37,0.2708378658818812,vector_space_model
1,Q0,CACM-0971,38,0.2677897423670979,vector_space_model
1,Q0,CACM-1482,39,0.2638683060764091,vector_space_model
1,Q0,CACM-2541,40,0.26148097547470117,vector_space_model
1,Q0,CACM-3048,41,0.25651856698209263,vector_space_model
1,Q0,CACM-2398,42,0.25376621021148404,vector_space_model
1,Q0,CACM-3127,43,0.252933378549235,vector_space_model
1,Q0,CACM-2344,44,0.25210275941035276,vector_space_model
1,Q0,CACM-2378,45,0.2510987265523477,vector_space_model
1,Q0,CACM-1937,46,0.24526129253942242,vector_space_model
1,Q0,CACM-1505,47,0.24402168835115795,vector_space_model
1,Q0,CACM-2535,48,0.2417884605373697,vector_space_model
1,Q0,CACM-2955,49,0.24115992970730024,vector_space_model
1,Q0,CACM-1960,50,0.24109851581207317,vector_space_model
1,Q0,CACM-2632,51,0.2403627562098278,vector_space_model
1,Q0,CACM-1195,52,0.23818425253005596,vector_space_model
1,Q0,CACM-1071,53,0.23785931507249505,vector_space_model
1,Q0,CACM-2153,54,0.23648730970187343,vector_space_model
1,Q0,CACM-2105,55,0.2334287263839451,vector_space_model
1,Q0,CACM-0252,56,0.23290188040772178,vector_space_model
1,Q0,CACM-1236,57,0.23213625133513985,vector_space_model
1,Q0,CACM-2868,58,0.22929028689248168,vector_space_model
1,Q0,CACM-1034,59,0.22799706575743572,vector_space_model
1,Q0,CACM-2087,60,0.22786538089483996,vector_space_model
1,Q0,CACM-1750,61,0.2273681996791022,vector_space_model
1,Q0,CACM-0617,62,0.22584565102267662,vector_space_model
1,Q0,CACM-1484,63,0.22363244485434827,vector_space_model
1,Q0,CACM-3137,64,0.22284611624736403,vector_space_model
1,Q0,CACM-1506,65,0.22252263138853634,vector_space_model
1,Q0,CACM-0585,66,0.22201250929774674,vector_space_model
1,Q0,CACM-2841,67,0.22070234107854347,vector_space_model
1,Q0,CACM-2597,68,0.2204890342451684,vector_space_model
1,Q0,CACM-2747,69,0.21940882436435089,vector_space_model
1,Q0,CACM-1226,70,0.21930546096491793,vector_space_model
1,Q0,CACM-1179,71,0.2190522603488354,vector_space_model
1,Q0,CACM-2439,72,0.21742867415029127,vector_space_model
1,Q0,CACM-3068,73,0.2159549139789624,vector_space_model
1,Q0,CACM-2920,74,0.21450851163730764,vector_space_model
1,Q0,CACM-1682,75,0.2140129509014132,vector_space_model
1,Q0,CACM-2311,76,0.21394881949031275,vector_space_model
1,Q0,CACM-3089,77,0.2118947605379074,vector_space_model
1,Q0,CACM-1238,78,0.2114112981573111,vector_space_model
1,Q0,CACM-1168,79,0.21122006711886335,vector_space_model
1,Q0,CACM-2796,80,0.2108515205677567,vector_space_model
1,Q0,CACM-2317,81,0.2108092597067657,vector_space_model
1,Q0,CACM-2219,82,0.20894468079759512,vector_space_model
1,Q0,CACM-2054,83,0.20871618238312883,vector_space_model
1,Q0,CACM-2951,84,0.20845914110841768,vector_space_model
1,Q0,CACM-2126,85,0.2074129004987931,vector_space_model
1,Q0,CACM-0284,86,0.20663502394449856,vector_space_model
1,Q0,CACM-1542,87,0.20651470418547188,vector_space_model
1,Q0,CACM-2424,88,0.20544434481757742,vector_space_model
1,Q0,CACM-1347,89,0.20439607017103523,vector_space_model
1,Q0,CACM-3112,90,0.20331942446534318,vector_space_model
1,Q0,CACM-3025,91,0.2012524556222443,vector_space_model
1,Q0,CACM-1410,92,0.20019075850547752,vector_space_model
1,Q0,CACM-1464,93,0.20017571239884036,vector_space_model
1,Q0,CACM-2151,94,0.20009195637445937,vector_space_model
1,Q0,CACM-1108,95,0.20006091312095314,vector_space_model
1,Q0,CACM-1647,96,0.20002106993329175,vector_space_model
1,Q0,CACM-2169,97,0.1998754088522807,vector_space_model
1,Q0,CACM-0972,98,0.19863945150404555,vector_space_model
1,Q0,CACM-2947,99,0.19854815752502075,vector_space_model
1,Q0,CACM-2681,100,0.1977005655794993,vector_space_model
2,Q0,CACM-3078,1,0.1646673432725648,vector_space_model
