1,CACM-1657,0.0,0.0
1,CACM-2371,0.0,0.0
1,CACM-1938,0.0,0.0
1,CACM-1749,0.0,0.0
1,CACM-2319,0.0,0.0
1,CACM-2984,0.0,0.0
1,CACM-1591,0.0,0.0
1,CACM-2379,0.0,0.0
1,CACM-2629,0.0,0.0
1,CACM-1304,0.0,0.0
1,CACM-1519,0.0,0.0
1,CACM-2955,0.0,0.0
1,CACM-1523,0.0,0.0
1,CACM-2948,0.0,0.0
1,CACM-1719,0.0,0.0
1,CACM-1544,0.0,0.0
1,CACM-2560,0.0,0.0
1,CACM-1482,0.0,0.0
1,CACM-2747,0.0,0.0
1,CACM-1173,0.0,0.0
1,CACM-1168,0.0,0.0
1,CACM-0971,0.0,0.0
1,CACM-2542,0.0,0.0
1,CACM-2087,0.0,0.0
1,CACM-1571,0.0,0.0
1,CACM-3012,0.0,0.0
1,CACM-2218,0.0,0.0
1,CACM-2380,0.0,0.0
1,CACM-0190,0.0,0.0
1,CACM-1033,0.0,0.0
1,CACM-0617,0.0,0.0
1,CACM-3127,0.0,0.0
1,CACM-2740,0.0,0.0
1,CACM-2796,0.0,0.0
1,CACM-0202,0.0,0.0
1,CACM-1605,0.027777777777777776,0.02040816326530612
1,CACM-1752,0.02702702702702703,0.02040816326530612
1,CACM-2357,0.02631578947368421,0.02040816326530612
1,CACM-2439,0.02564102564102564,0.02040816326530612
1,CACM-1960,0.025,0.02040816326530612
1,CACM-1885,0.024390243902439025,0.02040816326530612
1,CACM-2868,0.023809523809523808,0.02040816326530612
1,CACM-3048,0.023255813953488372,0.02040816326530612
1,CACM-0098,0.022727272727272728,0.02040816326530612
1,CACM-1071,0.022222222222222223,0.02040816326530612
1,CACM-1034,0.021739130434782608,0.02040816326530612
1,CACM-1827,0.02127659574468085,0.02040816326530612
1,CACM-1264,0.020833333333333332,0.02040816326530612
1,CACM-1505,0.02040816326530612,0.02040816326530612
1,CACM-2681,0.02,0.02040816326530612
1,CACM-0414,0.0196078431372549,0.02040816326530612
1,CACM-2920,0.019230769230769232,0.02040816326530612
1,CACM-0197,0.018867924528301886,0.02040816326530612
1,CACM-0294,0.018518518518518517,0.02040816326530612
1,CACM-1755,0.01818181818181818,0.02040816326530612
1,CACM-0252,0.017857142857142856,0.02040816326530612
1,CACM-2311,0.017543859649122806,0.02040816326530612
1,CACM-0398,0.017241379310344827,0.02040816326530612
1,CACM-1680,0.01694915254237288,0.02040816326530612
1,CACM-2344,0.016666666666666666,0.02040816326530612
1,CACM-1533,0.01639344262295082,0.02040816326530612
1,CACM-2219,0.016129032258064516,0.02040816326530612
1,CACM-1238,0.015873015873015872,0.02040816326530612
1,CACM-1844,0.015625,0.02040816326530612
1,CACM-2188,0.015384615384615385,0.02040816326530612
1,CACM-3137,0.015151515151515152,0.02040816326530612
1,CACM-2535,0.014925373134328358,0.02040816326530612
1,CACM-1937,0.014705882352941176,0.02040816326530612
1,CACM-0271,0.014492753623188406,0.02040816326530612
1,CACM-1195,0.014285714285714285,0.02040816326530612
1,CACM-1070,0.014084507042253521,0.02040816326530612
1,CACM-1393,0.013888888888888888,0.02040816326530612
1,CACM-2435,0.0136986301369863,0.02040816326530612
1,CACM-1236,0.013513513513513514,0.02040816326530612
1,CACM-1712,0.013333333333333334,0.02040816326530612
1,CACM-1534,0.013157894736842105,0.02040816326530612
1,CACM-2841,0.012987012987012988,0.02040816326530612
1,CACM-2105,0.01282051282051282,0.02040816326530612
1,CACM-3089,0.012658227848101266,0.02040816326530612
1,CACM-3174,0.0125,0.02040816326530612
1,CACM-2917,0.012345679012345678,0.02040816326530612
1,CACM-1697,0.012195121951219513,0.02040816326530612
1,CACM-0438,0.012048192771084338,0.02040816326530612
1,CACM-0391,0.011904761904761904,0.02040816326530612
1,CACM-2378,0.011764705882352941,0.02040816326530612
1,CACM-2398,0.011627906976744186,0.02040816326530612
1,CACM-0798,0.011494252873563218,0.02040816326530612
1,CACM-2318,0.011363636363636364,0.02040816326530612
1,CACM-2632,0.011235955056179775,0.02040816326530612
1,CACM-0594,0.011111111111111112,0.02040816326530612
1,CACM-2070,0.01098901098901099,0.02040816326530612
1,CACM-1410,0.021739130434782608,0.04081632653061224
1,CACM-1647,0.021505376344086023,0.04081632653061224
1,CACM-2541,0.02127659574468085,0.04081632653061224
1,CACM-1179,0.021052631578947368,0.04081632653061224
1,CACM-1484,0.020833333333333332,0.04081632653061224
1,CACM-1682,0.020618556701030927,0.04081632653061224
1,CACM-2597,0.02040816326530612,0.04081632653061224
1,CACM-2642,0.020202020202020204,0.04081632653061224
1,CACM-0060,0.02,0.04081632653061224
2,CACM-2434,1.0,0.034482758620689655
