1,CACM-1410,1.0,0.02040816326530612,R
1,CACM-1605,1.0,0.04081632653061224,R
1,CACM-1827,0.6666666666666666,0.04081632653061224,NR
1,CACM-1657,0.5,0.04081632653061224,NR
1,CACM-2378,0.4,0.04081632653061224,NR
1,CACM-2054,0.3333333333333333,0.04081632653061224,NR
1,CACM-1506,0.2857142857142857,0.04081632653061224,NR
1,CACM-2535,0.25,0.04081632653061224,NR
1,CACM-2218,0.2222222222222222,0.04081632653061224,NR
1,CACM-2357,0.2,0.04081632653061224,NR
1,CACM-2379,0.18181818181818182,0.04081632653061224,NR
1,CACM-1487,0.16666666666666666,0.04081632653061224,NR
1,CACM-1572,0.23076923076923078,0.061224489795918366,R
1,CACM-1519,0.21428571428571427,0.061224489795918366,NR
1,CACM-2319,0.2,0.061224489795918366,NR
1,CACM-2501,0.1875,0.061224489795918366,NR
1,CACM-2950,0.17647058823529413,0.061224489795918366,NR
1,CACM-1938,0.16666666666666666,0.061224489795918366,NR
1,CACM-0585,0.15789473684210525,0.061224489795918366,NR
1,CACM-2500,0.15,0.061224489795918366,NR
1,CACM-2947,0.14285714285714285,0.061224489795918366,NR
1,CACM-2424,0.13636363636363635,0.061224489795918366,NR
1,CACM-1391,0.13043478260869565,0.061224489795918366,NR
1,CACM-1033,0.125,0.061224489795918366,NR
1,CACM-2632,0.12,0.061224489795918366,NR
1,CACM-2946,0.11538461538461539,0.061224489795918366,NR
1,CACM-1844,0.1111111111111111,0.061224489795918366,NR
1,CACM-1544,0.10714285714285714,0.061224489795918366,NR
1,CACM-2344,0.10344827586206896,0.061224489795918366,NR
1,CACM-1523,0.1,0.061224489795918366,NR
1,CACM-1225,0.0967741935483871,0.061224489795918366,NR
1,CACM-1749,0.09375,0.061224489795918366,NR
1,CACM-1805,0.09090909090909091,0.061224489795918366,NR
1,CACM-2219,0.08823529411764706,0.061224489795918366,NR
1,CACM-2838,0.08571428571428572,0.061224489795918366,NR
1,CACM-2629,0.08333333333333333,0.061224489795918366,NR
1,CACM-1591,0.08108108108108109,0.061224489795918366,NR
1,CACM-0637,0.07894736842105263,0.061224489795918366,NR
1,CACM-2371,0.07692307692307693,0.061224489795918366,NR
1,CACM-1752,0.075,0.061224489795918366,NR
1,CACM-1393,0.07317073170731707,0.061224489795918366,NR
1,CACM-1464,0.07142857142857142,0.061224489795918366,NR
1,CACM-2151,0.06976744186046512,0.061224489795918366,NR
1,CACM-2920,0.06818181818181818,0.061224489795918366,NR
1,CACM-1908,0.06666666666666667,0.061224489795918366,NR
1,CACM-1647,0.06521739130434782,0.061224489795918366,NR
1,CACM-2439,0.06382978723404255,0.061224489795918366,NR
1,CACM-2377,0.0625,0.061224489795918366,NR
1,CACM-2380,0.061224489795918366,0.061224489795918366,NR
1,CACM-1161,0.06,0.061224489795918366,NR
1,CACM-1071,0.058823529411764705,0.061224489795918366,NR
1,CACM-1264,0.057692307692307696,0.061224489795918366,NR
1,CACM-2522,0.05660377358490566,0.061224489795918366,NR
1,CACM-1341,0.05555555555555555,0.061224489795918366,NR
1,CACM-2358,0.07272727272727272,0.08163265306122448,R
1,CACM-3174,0.07142857142857142,0.08163265306122448,NR
1,CACM-2092,0.07017543859649122,0.08163265306122448,NR
1,CACM-3127,0.06896551724137931,0.08163265306122448,NR
1,CACM-1226,0.06779661016949153,0.08163265306122448,NR
1,CACM-1892,0.06666666666666667,0.08163265306122448,NR
1,CACM-1877,0.06557377049180328,0.08163265306122448,NR
1,CACM-1885,0.06451612903225806,0.08163265306122448,NR
1,CACM-3025,0.06349206349206349,0.08163265306122448,NR
1,CACM-1315,0.0625,0.08163265306122448,NR
1,CACM-1677,0.06153846153846154,0.08163265306122448,NR
1,CACM-2399,0.06060606060606061,0.08163265306122448,NR
1,CACM-1960,0.05970149253731343,0.08163265306122448,NR
1,CACM-3112,0.058823529411764705,0.08163265306122448,NR
1,CACM-1526,0.057971014492753624,0.08163265306122448,NR
1,CACM-1626,0.05714285714285714,0.08163265306122448,NR
1,CACM-2669,0.056338028169014086,0.08163265306122448,NR
1,CACM-1113,0.05555555555555555,0.08163265306122448,NR
1,CACM-0971,0.0547945205479452,0.08163265306122448,NR
1,CACM-2626,0.05405405405405406,0.08163265306122448,NR
1,CACM-2951,0.05333333333333334,0.08163265306122448,NR
1,CACM-2841,0.05263157894736842,0.08163265306122448,NR
1,CACM-2288,0.05194805194805195,0.08163265306122448,NR
1,CACM-1179,0.05128205128205128,0.08163265306122448,NR
1,CACM-2228,0.05063291139240506,0.08163265306122448,NR
1,CACM-2201,0.05,0.08163265306122448,NR
1,CACM-2499,0.04938271604938271,0.08163265306122448,NR
1,CACM-1408,0.04878048780487805,0.08163265306122448,NR
1,CACM-0698,0.04819277108433735,0.08163265306122448,NR
1,CACM-2365,0.047619047619047616,0.08163265306122448,NR
1,CACM-2764,0.047058823529411764,0.08163265306122448,NR
1,CACM-1698,0.046511627906976744,0.08163265306122448,NR
1,CACM-2767,0.04597701149425287,0.08163265306122448,NR
1,CACM-0699,0.045454545454545456,0.08163265306122448,NR
1,CACM-1173,0.0449438202247191,0.08163265306122448,NR
1,CACM-2730,0.044444444444444446,0.08163265306122448,NR
1,CACM-1590,0.04395604395604396,0.08163265306122448,NR
1,CACM-1753,0.043478260869565216,0.08163265306122448,NR
1,CACM-2003,0.043010752688172046,0.08163265306122448,NR
1,CACM-1685,0.0425531914893617,0.08163265306122448,NR
1,CACM-2080,0.042105263157894736,0.08163265306122448,NR
1,CACM-2541,0.041666666666666664,0.08163265306122448,NR
1,CACM-2017,0.041237113402061855,0.08163265306122448,NR
1,CACM-0972,0.04081632653061224,0.08163265306122448,NR
1,CACM-1236,0.04040404040404041,0.08163265306122448,NR
