1,CACM-2319,0.0,0.0
1,CACM-1938,0.0,0.0
1,CACM-2371,0.0,0.0
1,CACM-1071,0.0,0.0
1,CACM-2542,0.0,0.0
1,CACM-1657,0.0,0.0
1,CACM-2379,0.0,0.0
1,CACM-1719,0.0,0.0
1,CACM-1572,0.1111111111111111,0.02040816326530612
1,CACM-1827,0.1,0.02040816326530612
1,CACM-1605,0.18181818181818182,0.04081632653061224
1,CACM-0971,0.16666666666666666,0.04081632653061224
1,CACM-1844,0.15384615384615385,0.04081632653061224
1,CACM-1908,0.14285714285714285,0.04081632653061224
1,CACM-2629,0.13333333333333333,0.04081632653061224
1,CACM-2344,0.125,0.04081632653061224
1,CACM-2535,0.11764705882352941,0.04081632653061224
1,CACM-2218,0.1111111111111111,0.04081632653061224
1,CACM-1680,0.10526315789473684,0.04081632653061224
1,CACM-2984,0.1,0.04081632653061224
1,CACM-1747,0.09523809523809523,0.04081632653061224
1,CACM-1752,0.09090909090909091,0.04081632653061224
1,CACM-3048,0.08695652173913043,0.04081632653061224
1,CACM-2151,0.08333333333333333,0.04081632653061224
1,CACM-1750,0.08,0.04081632653061224
1,CACM-1591,0.07692307692307693,0.04081632653061224
1,CACM-2003,0.07407407407407407,0.04081632653061224
1,CACM-1523,0.07142857142857142,0.04081632653061224
1,CACM-2357,0.06896551724137931,0.04081632653061224
1,CACM-2318,0.06666666666666667,0.04081632653061224
1,CACM-1519,0.06451612903225806,0.04081632653061224
1,CACM-2685,0.0625,0.04081632653061224
1,CACM-1735,0.06060606060606061,0.04081632653061224
1,CACM-2375,0.058823529411764705,0.04081632653061224
1,CACM-1749,0.05714285714285714,0.04081632653061224
1,CACM-2105,0.05555555555555555,0.04081632653061224
1,CACM-2541,0.05405405405405406,0.04081632653061224
1,CACM-2951,0.05263157894736842,0.04081632653061224
1,CACM-1410,0.07692307692307693,0.061224489795918366
1,CACM-2188,0.075,0.061224489795918366
1,CACM-2522,0.07317073170731707,0.061224489795918366
1,CACM-1901,0.07142857142857142,0.061224489795918366
1,CACM-2948,0.06976744186046512,0.061224489795918366
1,CACM-2380,0.06818181818181818,0.061224489795918366
1,CACM-2812,0.06666666666666667,0.061224489795918366
1,CACM-2740,0.06521739130434782,0.061224489795918366
1,CACM-1960,0.06382978723404255,0.061224489795918366
1,CACM-2378,0.0625,0.061224489795918366
1,CACM-2868,0.061224489795918366,0.061224489795918366
1,CACM-0678,0.06,0.061224489795918366
1,CACM-1173,0.058823529411764705,0.061224489795918366
1,CACM-2054,0.057692307692307696,0.061224489795918366
1,CACM-1642,0.05660377358490566,0.061224489795918366
1,CACM-3174,0.05555555555555555,0.061224489795918366
1,CACM-2439,0.05454545454545454,0.061224489795918366
1,CACM-2322,0.05357142857142857,0.061224489795918366
1,CACM-1534,0.05263157894736842,0.061224489795918366
1,CACM-2626,0.05172413793103448,0.061224489795918366
1,CACM-2036,0.05084745762711865,0.061224489795918366
1,CACM-1033,0.05,0.061224489795918366
1,CACM-0704,0.04918032786885246,0.061224489795918366
1,CACM-0173,0.04838709677419355,0.061224489795918366
1,CACM-0252,0.047619047619047616,0.061224489795918366
1,CACM-3137,0.046875,0.061224489795918366
1,CACM-1792,0.046153846153846156,0.061224489795918366
1,CACM-2219,0.045454545454545456,0.061224489795918366
1,CACM-1506,0.04477611940298507,0.061224489795918366
1,CACM-3025,0.04411764705882353,0.061224489795918366
1,CACM-1571,0.043478260869565216,0.061224489795918366
1,CACM-1168,0.04285714285714286,0.061224489795918366
1,CACM-2329,0.04225352112676056,0.061224489795918366
1,CACM-2317,0.041666666666666664,0.061224489795918366
1,CACM-3068,0.0410958904109589,0.061224489795918366
1,CACM-0887,0.04054054054054054,0.061224489795918366
1,CACM-1069,0.04,0.061224489795918366
1,CACM-1769,0.039473684210526314,0.061224489795918366
1,CACM-2502,0.03896103896103896,0.061224489795918366
1,CACM-3089,0.038461538461538464,0.061224489795918366
1,CACM-1484,0.0379746835443038,0.061224489795918366
1,CACM-1281,0.0375,0.061224489795918366
1,CACM-2069,0.037037037037037035,0.061224489795918366
1,CACM-3012,0.036585365853658534,0.061224489795918366
1,CACM-1188,0.03614457831325301,0.061224489795918366
1,CACM-2560,0.03571428571428571,0.061224489795918366
1,CACM-2632,0.03529411764705882,0.061224489795918366
1,CACM-2358,0.046511627906976744,0.08163265306122448
1,CACM-2867,0.04597701149425287,0.08163265306122448
1,CACM-2796,0.045454545454545456,0.08163265306122448
1,CACM-1698,0.0449438202247191,0.08163265306122448
1,CACM-1544,0.044444444444444446,0.08163265306122448
1,CACM-2553,0.04395604395604396,0.08163265306122448
1,CACM-3127,0.043478260869565216,0.08163265306122448
1,CACM-0098,0.043010752688172046,0.08163265306122448
1,CACM-1252,0.0425531914893617,0.08163265306122448
1,CACM-0617,0.042105263157894736,0.08163265306122448
1,CACM-2988,0.041666666666666664,0.08163265306122448
1,CACM-0796,0.041237113402061855,0.08163265306122448
1,CACM-2841,0.04081632653061224,0.08163265306122448
1,CACM-2424,0.04040404040404041,0.08163265306122448
1,CACM-2452,0.04,0.08163265306122448
2,CACM-1183,0.0,0.0
2,CACM-0057,0.0,0.0
2,CACM-0217,0.0,0.0
2,CACM-1205,0.0,0.0
2,CACM-0093,0.0,0.0
2,CACM-0728,0.0,0.0
2,CACM-1625,0.0,0.0
2,CACM-0071,0.0,0.0
2,CACM-3204,0.0,0.0
2,CACM-0597,0.0,0.0
2,CACM-0756,0.0,0.0
2,CACM-0436,0.0,0.0
2,CACM-0557,0.0,0.0
2,CACM-0173,0.0,0.0
2,CACM-2645,0.0,0.0
2,CACM-0971,0.0,0.0
2,CACM-0847,0.0,0.0
2,CACM-1214,0.0,0.0
2,CACM-0072,0.0,0.0
2,CACM-1248,0.0,0.0
2,CACM-3019,0.0,0.0
2,CACM-0496,0.0,0.0
2,CACM-1463,0.0,0.0
2,CACM-1345,0.0,0.0
2,CACM-3007,0.0,0.0
2,CACM-0916,0.0,0.0
2,CACM-0192,0.0,0.0
2,CACM-1503,0.0,0.0
2,CACM-0525,0.0,0.0
2,CACM-0003,0.0,0.0
2,CACM-1305,0.0,0.0
2,CACM-0918,0.0,0.0
2,CACM-1461,0.0,0.0
2,CACM-0007,0.0,0.0
2,CACM-0004,0.0,0.0
2,CACM-0008,0.0,0.0
2,CACM-0019,0.0,0.0
2,CACM-0013,0.0,0.0
2,CACM-0010,0.0,0.0
2,CACM-1014,0.0,0.0
2,CACM-0636,0.0,0.0
2,CACM-1208,0.0,0.0
2,CACM-1291,0.0,0.0
2,CACM-1329,0.0,0.0
2,CACM-0037,0.0,0.0
2,CACM-1654,0.0,0.0
2,CACM-1466,0.0,0.0
2,CACM-0998,0.0,0.0
2,CACM-0913,0.0,0.0
2,CACM-3029,0.0,0.0
2,CACM-0678,0.0,0.0
2,CACM-2329,0.0,0.0
2,CACM-0917,0.0,0.0
